# minor-sigil-of-authority · es · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: es
# source_sha256: 9fb537b74cbb2de4a1e813a21de809cd962a474839fb4f8b02e6d33088e903eb
# title: Sigilo de Autoridad
# nav_label: Sigilo de Autoridad
# description: Sigilo de Autoridad (Sigil of Authority), arcano menor de Stonetop: un anillo de sello plateado con un glifo imposible que te envuelve en majestad y doblega la voluntad de tus seguidores.
PAGE	535
H3	Un anillo de sello plateado
P	<i>mágico, hermoso</i>
P	Un anillo de metal blanco, sin mácula y reluciente, con un único glifo tallado en el engaste. El símbolo se retuerce bajo tu mirada, como si existiera en más dimensiones de las que puedes percibir. El anillo te queda perfecto, por supuesto.
P	Para desentrañar los misterios del anillo, debes...
C	… pasar una estación llevando el anillo y contemplando el glifo.
C	… acostumbrarte a los dolores de cabeza y las náuseas que produce llevarlo.
C	… gastar 1 de la Lealtad de tu seguidor para cargar el anillo.
C	… intentar influir en uno de tus seguidores con el anillo, con el riesgo de no llegar a dominar nunca su poder o de distanciarte de tu(s) seguidor(es) (o ambas cosas).
H3	Sigilo de Autoridad
P	Autoridad: ◇◇◇
P	Cuando <b><i>Fortaleces el Vínculo</i></b> con un miembro de tu comunidad, puedes elegir guardar
P	+1 de Autoridad (máximo 3) en lugar de que tu seguidor guarde +1 de Lealtad. Si <b><i>te quitas el anillo</i></b>, pierdes toda la Autoridad.
P	Cuando <b><i>Persuades a tu(s) seguidor(es) mientras tienes Autoridad</i></b>, tienes ventaja.
P	Puedes gastar Autoridad, 1 por 1, para:
B	Envolverte en majestad durante unos minutos como mucho, atrayendo toda la atención, intimidando a los de voluntad débil y hablando con una voz que todos pueden oír (<i>lejos</i>, <i>área</i>)
B	Ordenar con tu voluntad a alguien en tu presencia que haga lo que deseas, intentando Persuadirlo sin palabras
B	Hacer que uno de tus seguidores cercanos sufra un ataque en tu lugar, como si tuviera Preparación por Defender
