# minor-satchel-of-plenty · es · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: es
# source_sha256: e2172e177076742f0754408e4040206b59916ac2710cf91f6947d8ae11852316
# title: Morral de la Abundancia
# nav_label: Morral de la Abundancia
# description: Morral de la Abundancia (Satchel of Plenty), arcano menor de Stonetop: un morral bordado con cuentas donde moran espíritus del otoño que te proporcionan comida cada día.
PAGE	522
H3	Un morral con cuentas
P	◇, <i>mágico</i>
P	Hecho de cuero grueso y rígido y decorado con un trabajo de cuentas de una finura imposible. El diseño muestra un árbol cargado de fruta que da cobijo a animales de caza, hortalizas y cereales diversos. Los detalles suelen cambiar cuando no miras.
P	En el morral moran varios espíritus del otoño y la abundancia. Para desentrañar los secretos del morral y obtener la ayuda de los espíritus, debes…
C	… ingerir una cantidad de alcohol prodigiosa y peligrosa.
C	… estando bien borracho, comulgar con los espíritus atados (<b>Instinto</b> preocuparse y dar de forma sincera y torpe) y ganarte su amistad.
C	… alimentar el morral con 1 de Excedente en alimentos recién cosechados (que no deberían caber de ninguna manera, pero caben).
H3	Morral de la Abundancia
P	Cuando <b><i>alimentas el morral con 1 de Excedente en alimentos</i></b> <b><i>recién cosechados</i></b>, caben aunque no deberían. Hasta la cosecha del próximo otoño, el morral proporcionará 1 uso de provisiones cada día. Son frescas y nutritivas, pero distintas cada vez (y nada parecidas a lo que le diste al morral).
P	<b>1d6</b> la comida de hoy es...
P	1 Francamente desagradable, hay que cocinarla
P	2 Sosa pero pasable, hay que cocinarla
P	3 Deliciosa, hay que cocinarla
P	4 Francamente desagradable, lista para comer
P	5 Sosa pero pasable, lista para comer
P	6 Deliciosa, lista para comer
P	Cuando <b><i>sacas más de 1 uso de provisiones</i></b> <b><i>del morral en un mismo día</i></b>, proporciona hasta 10 usos, pero no producirá más hasta que vuelvas a alimentarlo el próximo otoño.
