# minor-the-angry-little-god · es · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: es
# source_sha256: 88d53588c10dc1a839f293567109e92fa9d5c061f1a36b7b986df544b1561987
# title: El Diosecillo Iracundo
# nav_label: El Diosecillo Iracundo
# description: El Diosecillo Iracundo (The Angry Little God), arcano menor de Stonetop: un ídolo de piedra que alberga a un pequeño Fae narcisista, el Todopoderoso Thistlewisk.
PAGE	538
H3	Un ídolo de piedra
P	◇, <i>tosco, mágico</i>
P	Se encontró al fondo de alguna cueva o gruta, oculto por raíces y escombros y rodeado de ofrendas resecas y podridas. Una cosa tosca y rechoncha con cara burlona de zarigüeya, cola espinosa y flores por orejas.
P	El ídolo es, en realidad, un pequeño Fae narcisista, atrapado (¿escondido? ¿obstinadamente atrincherado?) en la forma de un ídolo de piedra. Para desentrañar sus «misterios» y beneficiarte de su patrocinio, debes...
C	… restaurar el santuario, soportando los insultos de su diosecillo iracundo.
C	… sacar el ídolo de la piedra y los escombros en los que está incrustado, con el riesgo de dañarlo u ofenderlo.
C	… engañar al ídolo para que acepte una ofrenda que lo deje en deuda permanente contigo. Comida o whisky por valor de un Excedente deberían bastar.
H3	El Diosecillo Iracundo
P	Cuando <b><i>pones el ídolo en un lugar destacado y</i></b> <b><i>le suplicas que atienda a su humilde servidor,</i></b> despierta (aunque sigue inerte). Trátalo como un seguidor, aunque él apenas se considera tal.
ICON	icons/fae.svg
H3	El Todopoderoso Thistlewisk
P	<i>Fae, diminuto, mágico, taimado, arrogante</i>
P	<b>HP</b> 15; <b>Armadura</b> 6 (piedra, resiliencia), 2 contra el hierro <b>Cualidades especiales</b> inerte; voz incorpórea <b>Instinto</b> colmar de insultos a sus adoradores
P	• Hacer exigencias poco razonables
P	• Consumir la esencia de los alimentos
P	• Percibir los pensamientos o recuerdos ociosos de alguien
P	• Tejer ilusiones y alucinaciones poderosas (<i>próximo</i>, <i>área</i>)
P	• Aburrirse o enfurruñarse y echarse a dormir
P	<b>Coste</b> reverencias y ofrendas de comida cada vez mayores (Lealtad: ◇◇◇ )
P	<b>HP</b>
P	Empieza en 15
