# minor-bittersweet-elixir · es · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: es
# source_sha256: 60519a0c208ea62461d8f088dc2ea8dc1c8d169feb96dfee0aa0940b25c62025
# title: Elixir Agridulce
# nav_label: Elixir Agridulce
# description: Elixir Agridulce (Bittersweet Elixir), arcano menor de Stonetop: una pila de secuoya en la que viertes años de tu vida para crear un elixir de miel y arrepentimiento que lo cura todo.
PAGE	537
H3	Una pila de secuoya
P	◇◇, <i>mágico, hermoso</i>
P	Un cuenco ancho y poco profundo, tallado con flores y enredaderas espinosas que se entrelazan entre cráneos de ciervos y otras bestias. El diseño cambia cuando no miras; nunca es exactamente igual dos veces.
P	Para desentrañar los misterios de la pila, debes...
C	… hacerte amigo del espíritu de la vida y la vitalidad que mora en ella.
C	… aprender de un Fae a verter años de tu vida en la pila.
C	… llenar la pila con unos cuantos años de tu vida.
P	Cuando <b><i>marcas el último requisito y desvelas</i></b> <b><i>este arcano</i></b>, marca tu edad actual en la otra cara. Después, activa el movimiento Elixir Agridulce.
H3	Elixir Agridulce
P	◇ joven, ◇ maduro, ◇ anciano
P	Cuando <b><i>llenas la pila con unos cuantos años de tu</i></b> <b><i>vida</i></b>, se convierte en un trago de miel y arrepentimiento.
P	O bien marcas la siguiente edad de arriba (y actualizas tu apariencia) porque los años perdidos te alcanzan, o bien marcas una de las siguientes (a tu elección):
C	Tu carácter cambia drásticamente (¿cómo?)
C	Ves la Última Puerta (Last Door) (¿cómo es?)
C	Reduce STR, DEX o CON en 1
C	Te queda menos de un año de vida
P	Cuando alguien <b><i>se bebe todo el elixir agridulce directamente de la pila</i></b>, elige 1:
B	Recupera todos los HP, borra todas las debilidades y sana cualquier herida problemática activa
B	Se purga de todo veneno o enfermedad
B	Se recupera por completo de una lesión permanente antes de que acabe la próxima estación, o antes
