# minor-laoj-daveths-galvanic-infusion · es · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: es
# source_sha256: 19d905a17a1c6cdd4e449b0b3c9cfe444a196b16783503f90a520f79a999d42d
# title: Infusión Galvánica de Laoj Daveth
# nav_label: Infusión Galvánica de Laoj Daveth
# description: Infusión Galvánica de Laoj Daveth (Laoj Daveth's Galvanic Infusion), arcano menor de Stonetop: un ejercicio mental para absorber el poder latente del eterio y mantenerte despierto y alerta.
PAGE	508
H3	Un viejo estuche de pergaminos
P	◇, <i>frágil</i>
P	Un estuche de pergaminos de cuero, agrietado y gastado por los años.
P	Dentro hay una carta hecha jirones y un par de pequeños lingotes azulados. Es una carta, en un dialecto antiguo del Pueblo de las Colinas (Hillfolk), de un aprendiz a su maestro. Describe un ejercicio mental para extraer el poder latente del eterio (aetherium).
P	Puedes aprender la <b>Infusión Galvánica de Laoj Daveth</b> del pergamino, pero…
C	… debes traducir la carta.
C	… te llevará unas semanas de estudio dedicado.
C	… gastarás uno de los lingotes de eterio (u otra fuente de eterio).
C	… te arriesgas a electrocutarte o a gastar el otro lingote (o ambas cosas).
H3	Infusión Galvánica de Laoj Daveth
P	Cuando <b><i>tocas un trozo de eterio y atraes</i></b> <b><i>su poder hacia ti</i></b>, tira +CON: <b>con 7+</b>, absorbes el poder y ganas 1d8 HP (aunque eso te ponga por encima de tus HP máximos); <b>pero con 7-9</b>, el eterio se agota y se desmorona en una masa calcárea de verdín.
P	El hechizo dura hasta que lo disipes o hasta que saques 6- en cualquier movimiento. Mientras dura, no necesitas dormir y te mantienes muy alerta y concentrado: obtienes ventaja en cualquier tirada con WIS.
P	Si permaneces despierto más de unos días, tu cuerpo se agota cada vez más y te arriesgas a sufrir alucinaciones, paranoia y adicción.
P	Cuando <b><i>el hechizo termina,</i></b> pierdes 1d8 HP.
