# minor-moonstone · pl · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: pl
# source_sha256: 870f6051183ac582756a437e87221f0fbfb9927cb744f80ee0012670670bcbdd
# title: Kamień Księżycowy
# nav_label: Kamień Księżycowy
# description: Kamień Księżycowy (Moonstone), mniejsze arkanum ze Stonetop: kula z mlecznego kryształu, która chłonie światło pełni i ujawnia oraz rani nieumarłych.
PAGE	536
H3	Żyła mlecznego kryształu
P	<i>magiczna, piękna, nieruchoma</i>
P	Znajduje się w jaskini, w górze lub w jakimś skalnym występie, zapewne uważanym przez miejscowych za święty. Wygląda jak mętny biały kwarc, ale nocą słabo się jarzy.
P	Możesz odkryć tajemnice tej żyły i wykonać talizman przeciw nieumarłym, ale w tym celu musisz...
C	… osobiście wydobyć z żyły dużą ◇ bryłę kryształu (Wartość 1).
C	… zlecić szlifierzowi klejnotów nadanie jej kształtu idealnej kuli i wypolerowanie jej (zlecenie o Wartości 1).
C	… poznać święte słowa, którymi napełnia się kamień księżycowy światłem, a potem je z niego przywołuje.
C	… spędzić trzy noce pod pełnią księżyca, wypowiadając święte słowa, ryzykując pomyłkę, która zniszczy kamień księżycowy albo przynajmniej zmarnuje twoje wysiłki w tym miesiącu.
H3	Kamień Księżycowy
P	◇, <i>piękny, magiczny</i>, <i>kruchy</i>,
P	godziny: ◇◇◇◇◇
P	Gdy <b><i>spędzasz noc pod pełnią księżyca,</i></b> kierując jego światło do kamienia księżycowego, kamień zyskuje 1 godzinę światła (maks. 5).
P	Gdy <b><i>unosisz kamień księżycowy w ciemności</i></b> <b><i>i wypowiadasz święte słowo</i></b>, lśni bladym białym światłem (<i>obszar</i>, <i>niedaleko</i>), które nie ukazuje barw, tylko kształty i faktury. Światło ujawnia nieumarłych, nawet duchy, które jeszcze się nie zmaterializowały, i byty ukryte za magią lub przebraniem.
P	Gdy <b><i>kamień księżycowy jest twoim jedynym źródłem światła i</i></b> <b><i>wykrzykujesz właściwe słowo</i></b>, rozbłyska srebrzystym światłem, a wszyscy nieumarli w zasięgu otrzymują 1d6 obrażeń za każdą pozostałą godzinę światła (ignoruje pancerz). Kamień księżycowy następnie gaśnie, jego światło jest wyczerpane, dopóki znów go nie naładujesz.
