# inserts · fr · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: fr
# source_sha256: c08ccb1cbebe1b7f4a3675fd611c2df0e4d8235bca67263d9969cee039af605d
# title: Encarts
# nav_label: Encarts
# description: Les encarts de livret : Inventaire, Compagnon Animal, Troupe, Initiés de Danu, Invocations, et les encarts liés à Aux Portes de la Mort.
PAGE	141
P	Ton PJ aura au moins un encart, une fiche recto verso au format demi-page que tu peux glisser à l'intérieur de ton livret plié. Les PDF sont inclus dans le kit de jeu sur le site de Lampblack
P	& Brimstone, mais les encarts sont également inclus dans ce chapitre à titre de référence.
P	Chaque PJ reçoit la fiche <b>Inventaire</b> (page 142). Voir <b>Équipement et possessions</b> page 86 pour une explication sur l'utilisation de cet encart. Le verso de l'encart varie selon ton livret et les choix effectués.
P	Si tu es…
E	<b>le Rôdeur avec la manœuvre compagnon animal</b>, alors tu reçois l'encart <b>Compagnon</b> <b>Animal</b> (page 143), bien sûr ;
E	<b>le Maréchal</b>, alors tu reçois l'encart <b>Troupe</b> (page 144) ;
E	<b>le Béni avec le passé Initié</b>, alors tu reçois l'encart <b>Initiés de</b> <b>Danu</b> (page 145) ;
E	<b>le Porte-Lumière</b>, alors tu reçois l'encart <b>Invocations</b> (page 146) ;
P	Sinon, tu reçois un encart <b>générique</b> (page 147) avec de l'espace pour suivre tes suivants et un résumé de ton agenda de joueur, tes principes et tes règles.
P	Le PDF du kit de jeu est conçu pour imprimer la fiche Inventaire sur une page et la fiche spécifique au livret (ou les fiches génériques de suivants/agenda) au verso. Une seule copie de chaque fiche est incluse dans ce chapitre.
H3	Livrets et encarts
P	Il existe aussi trois encarts que l'on peut obtenir suite à la manœuvre Aux Portes de la Mort et à de mauvaises décisions : le <b>Fantôme</b> (page 148), le <b>Revenant</b> (page 150), et l'<b>Asservi</b> (page 152). Ces encarts sont normalement imprimés recto verso sur une demi-feuille de papier. Tu n'en prends un que lorsque cela devient pertinent.
P	En plus des encarts présentés dans ce chapitre, tu pourrais aussi recevoir un encart représentant un <b>arcane majeur</b> (page 60).
P	Le Chercheur commence la partie avec un arcane majeur indiqué par son passé ; et si tu prends le livret du Gros-Bras avec le passé « Marqué par la tempête », tu commences la partie avec l'arcane majeur Marques de tempête.
P	Tu les trouveras dans l'Annexe D : Arcanes
P	Majeurs (<i>Livre II</i>, page 540).
