# initiates-of-danu · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: e324d4b042e66148254d7dbf338a3bc2c979ab1daae5cf28e7ec51cc8238236e
# title: ダヌの入信者
# nav_label: ダヌの入信者
# description: 祝福されし者の仲間となる、ダヌの入信者たち（Initiates of Danu）の別紙。
PAGE	145
HR
P	ダヌの入信者（Initiates of Danu）　祝福されし者よ、入信者の生い立ちを選んだなら、あなたは以下から2人か3人を仲間の入信者として選んでいる。選んだ者に印をつけ、従者として扱う。残りは線で消す。
HR
ICON	icons/default.svg
H3	侍祭エンフィス
P	<i>鳥に通じる</i>、<i>無垢</i>、<i>魔法</i>、<i>情報通</i>
P	<b>HP</b> 6；<b>アーマー</b> 0 <b>HP</b>
P	<b>ダメージ</b> 青銅のナイフ d4（<i>至近</i>）
P	<b>本能</b> 気が散る
P	• 鳥と話す 最大6
P	• 難しい問いを投げかける
P	• ふらりといなくなる
P	<b>代価</b> 知識、秘された伝承；<b>忠誠</b> ◇◇◇
P	各行から1つ選ぶ：彼 彼女 彼ら
C	まだ子ども 大人になりかけ 若い大人
C	慎重に選ばれた ダヌの印を受けた 孤児
C	のんき 好奇心旺盛 気分屋 秘密主義
HR
ICON	icons/default.svg
H3	仲間の入信者アフォン
P	<i>フェイに通じる</i>、<i>狡猾、魔法、自立、隠密</i>
P	<b>HP</b> 8；<b>アーマー</b> 2（鉄に対しては0） <b>HP</b> <b>ダメージ</b> 青銅の手斧 d6（<i>至近</i>）
P	<b>本能</b> 衝動的に動く
P	• ささやかな幻惑を織る 最大8
P	• 思いがけず現れ、あるいは消える
P	• 居心地の悪い真実を口にする
P	<b>代価</b> 驚異、喜び；<b>忠誠</b> ◇◇◇
P	各行から1つ選ぶ：彼 彼女 彼ら
C	森を出入りしている 町の近くの小屋
C	よそよそしい 下品で猥雑 不気味 司る儀式…… 恍惚 酩酊 月光
HR
ICON	icons/default.svg
H3	師グウェンディル
P	<i>薬草に通じる</i>、<i>噂好き</i>、<i>疲れ知らず</i>、<i>癒し手</i>、<i>魔法</i>
P	<b>HP</b> 6；<b>アーマー</b> 0 <b>HP</b>
P	<b>ダメージ</b> 鉄のナイフ d6（<i>至近</i>）
P	<b>本能</b> 気分を害する
P	• 病人、負傷者、 最大6 産婦の世話をする
P	• 子宝か幸運のお守りを編む
P	• 人や計画の欠点を指摘する
P	<b>代価</b> 気遣い、愛情；<b>忠誠</b> ◇◇◇
P	各行から1つ選ぶ：彼 彼女 彼ら
C	大家族にあなたを迎え入れている ひとり暮らし
C	ぶっきらぼう 要求が多い 苦労を背負い込む 愚か者を許さない 司る儀式…… 大地と土 服喪 嘆願
ICON	icons/default.svg
H3	聖別された恋人オルウィン
P	<i>運命に通じる</i>、<i>美しい</i>、<i>情熱的</i>、<i>魔法</i>
P	<b>HP</b> 6；<b>アーマー</b> 1（盾） <b>HP</b> <b>ダメージ</b> 鉄の槍 d6（<i>近接</i>、<i>投擲</i>）
P	<b>本能</b> 分別を欠く
P	• 占いを行う 最大6
P	• （不吉な）予言を告げる
P	• 何かを大げさに騒ぎ立てる
P	<b>代価</b> 優しさ、敬意；<b>忠誠</b> ◇◇◇
P	各行から1つ選ぶ：彼 彼女 彼ら
C	婚約者 真実の愛 儀礼上の関係 複雑な関係
C	天邪鬼 芝居がかった 情熱的 苦悩している 司る儀式…… 血 火 聖なる結合
ICON	icons/default.svg
H3	最長老セレン
P	<i>卓越、物語に通じる、洞察力、虚弱、魔法</i>
P	<b>HP</b> 3；<b>アーマー</b> 0 <b>HP</b> <b>ダメージ</b> 杖 d4（<i>近接</i>）
P	<b>本能</b> 伝統に固執する
P	• 精霊に伺いを立てる、 最大3 あるいは精霊を退ける
P	• 要点を示すために物語を紡ぐ
P	• 恥と罪悪感を梃子に使う
P	<b>代価</b> 敬意、良識を示すこと；<b>忠誠</b> ◇◇◇
P	各行から1つ選ぶ：彼 彼女 彼ら
C	軽んじられている 憐れまれている 恐れられている 崇められている
C	用心深い 友好的だが毅然 尊大 司る儀式…… 鉄 秘密の命名 冬
P	<b>従者に命じる</b>
P	<b><i>あなたが従者にムーブを行うよう指示し、従者が</i></b><b><i>それを行う</i></b>とき、そのタグのいずれかが当てはまるなら+能力値の代わりに+1でロールする（<i>卓越</i>でもあるなら+2）。当てはまるタグがなければ+0でロールする。タグのいずれかが妨げになるなら、不利でロールする。
P	従者が<b><i>命令を受けていない</i></b>とき、あるいは<b><i>自らの判断で</i></b><b><i>動く</i></b>とき、何をしてどうなるかはGMが告げる。
HR
P	<b>絆を強める</b>
P	<b><i>あなたが従者の代価を支払った</i></b>とき、最近支払っていなければ、従者は忠誠を+1ホールドする（最大3）。
P	従者の忠誠を1対1で消費し、従者に以下をさせる：
B	恐れを乗り越えてあなたの言う通りにする
B	本能／タグ／特性のままに動くのをこらえる
B	やりたくないことをする（忌まわしいことや自殺行為でない限り）
