# minor-void-elemental · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: a5b7491de500480f8caea17236bd08daec503d089f0d2cf902849bd36d89d1f1
# title: 虚空の精霊
# nav_label: 虚空の精霊
# description: 虚空の原初の精霊と同調した特大の冠、小アルカナム（Void Elemental）。
PAGE	539
H3	特大の冠
P	◇、<i>美しい、魔法、耐火</i>
P	艶のある黒い金属の環で、エーテリウムの尖塔が8本据えられている。あなたのおよそ2倍の大きさの頭に合う寸法で、触れるといつも少しひんやりしている。最も熱い炉に投げ込んでも、溶けもせず、熱くさえならない。
P	<b><i>素肌で冠に触れ、</i></b><b><i>心を開く</i></b>とき、冠が同調している原初の精霊と語り合うことができる。だがこの冠の神秘を完全に解き明かすには、あなたは……
C	……この虚空の精霊と交感しながら、自我を失う危険を冒す。
C	……精霊を否応なく顕現させる、存在の言葉を学ばねばならない。
C	……精霊を故郷へ送り返す、非存在の言葉を学ばねばならない。
C	……精霊を説き伏せて顕現させ、それから首尾よく退去させねばならない。
H3	虚空の精霊
P	忠誠：◇◇◇
P	<b><i>冠に触れて存在の言葉を</i></b><b><i>唱える</i></b>とき、精霊が顕現する。これを従者として扱い、最初は忠誠3を持つ（それ以上得ることはない）。<b><i>冠に触れて非存在の言葉を</i></b><b><i>詠唱する</i></b>とき、精霊は虚空へ帰ることができる——それが望むなら。
ICON	icons/spirit.svg
H3	虚空の精霊
P	<i>精霊、原初、混乱、怒り</i>
P	<b>HP</b> 15；<b>アーマー</b> 1（臓器を持たない）
P	<b>ダメージ</b> 虚空の接触 1d10、有利（<i>至近</i>、<i>掴み</i>、アーマー無視）
P	<b>特殊能力</b> ほとんどのダメージに対して免疫 <b>本能</b> あらゆる騒音と混沌に激怒する
P	• 現実に空いた黒い穴として現れる
P	• エネルギー源をかき消す
P	• 混乱し、何をすべきかわからなくなる
P	<b>HP</b>
P	最初は15
