# minor-wishing-candles · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: 029c63026acf019365bdb33cfd4907355535799a687e7e6e8149f8c3d322cd89
# title: 願いの蝋燭
# nav_label: 願いの蝋燭
# description: 望むものをもたらすが代償を伴う蝋燭の製法を記した巻物、小アルカナム（Wishing Candles）。
PAGE	530
H3	羊皮紙の巻物
P	◇、<i>壊れやすい</i>
P	年代のわりに驚くほどしなやかな巻物で、象牙の筒の中で見つかった。暗赤色のインクで、奇妙なアルファベットの文字が綴られている。図もある。何かの製法だろうか？呪文か？あるいはその両方か？
P	この巻物の秘密を解き明かすには、あなたは……
C	……巻物の出所を突き止め、著者の言語を読めるようにならねばならない。
C	……製法を暗号化している符号を解かねばならない。
C	……製法に必要な、珍しく不快な材料（価値1）を手に入れねばならない。
C	……数日かけて呪文を練習せねばならない。最初の試みで誤りを犯し、悲惨な結果を招くかもしれない危険を冒して。
H3	願いの蝋燭
P	使用：◇◇◇◇◇
P	<b><i>数日をかけて巻物の不快な製法に従った</i></b>（価値1）とき、1d4+1本の
P	願いの蝋燭を得る。
P	<b><i>願いの蝋燭を灯し、</i></b><b><i>醜い呪文を唱える</i></b>とき、手に入れたいものを言う：
P	それはまもなくあなたのものになる。運命のダイスをロールして代償を知る。それが価値1以下の品なら、2回ロールして好きな方を選ぶ。
P	1d6 代償
P	1 作物が不作となる／余剰を2d4失う
P	2 村の資源や財産のひとつが失われる／盗まれる／損なわれるなど
P	3 隣人が重い病にかかるか、思いがけない事故／喪失に見舞われる
P	4 奇妙な出来事が村を悩ませる。恐慌が迫る
P	5-6 今回は代償と言えるほどのものはない
