# minor-sigil-of-authority · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: 9fb537b74cbb2de4a1e813a21de809cd962a474839fb4f8b02e6d33088e903eb
# title: 権威の印章
# nav_label: 権威の印章
# description: 従者たちを威光で従わせる銀色の印章指輪、小アルカナム（Sigil of Authority）。
PAGE	535
H3	銀色の印章指輪
P	<i>魔法、美しい</i>
P	白い金属の指輪で、曇りなく輝き、台座にはただひとつの象形文字が彫られている。その記号はあなたの視線の下で身をよじる。あなたに知覚できるより多くの次元に存在しているかのように。指輪はもちろん、あなたの指にぴったりと合う。
P	指輪の神秘を解き明かすには、あなたは……
C	……ひと季節、指輪をはめて象形文字について思索せねばならない。
C	……指輪をはめることで生じる頭痛と吐き気に慣れねばならない。
C	……指輪をチャージするため、従者の忠誠を1消費せねばならない。
C	……指輪を使って従者のひとりに影響を及ぼそうと試みねばならない。その力を決して習得できなかったり、従者を遠ざけたりする危険を冒して。
H3	権威の印章
P	権威：◇◇◇
P	共同体の一員と<b><i>絆を強める</i></b>とき、従者が忠誠を+1ホールドする代わりに、あなたが
P	権威を+1ホールドする（最大3）ことを選べる。<b><i>指輪を外した</i></b>なら、権威をすべて失う。
P	<b><i>権威をホールドしている間に従者を説得する</i></b>とき、あなたは有利を得る。
P	権威を1につき1つ消費して、次のことができる：
B	数分間まで威厳に身を包み、すべての注目を集め、意志の弱い者を萎縮させ、誰もが聞き取れる声で語る（<i>遠距離</i>、<i>範囲</i>）
B	その場にいる誰かに、あなたの望むとおりにするよう念じ、言葉なしに説得を試みる
B	近くにいる従者のひとりに、守り抜くによって備えをホールドしているかのように、あなたの代わりに攻撃を受けさせる
