# minor-groundskimmer · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: 9c7a664ddb726cc31d443a9a2dac8e99e10a0570c9fa11faab08631e1e96fcac
# title: 地滑り
# nav_label: 地滑り
# description: エーテリウムで地面の上を滑る奇妙な乗り物、小アルカナム（Groundskimmer）。
PAGE	532
H3	奇妙な乗り物
P	<i>大型、魔法、壊れやすい</i>
P	マーシュエッジ（Marshedge）で使われているカヌーを2艘並べたようなものだが、もっと大きく、後ろに大きなひれがついている。
P	2艘は材木でつながれ、上に台座が据えられている。片方のカヌーには真っ二つに折れた高い帆柱が立ち、破れた三角形の布がまだついている。木材の多くは腐っている。カヌーにはエーテリウムの帯が巻かれ、石で重しがされている。
P	何らかの乗り物だろうとあなたは思う。だがその神秘を解き明かすには、あなたは……
C	……腕のいい大工、上質な材木（価値2）、新しい帆（価値1）が必要で、修理にひと季節を費やさねばならない。
C	……さらに壊したり、乗り物やエーテリウムがふわふわと飛んで行ってしまったりする危険を冒す。
C	……エーテリウムと同調し、どれだけ浮くかを制御できるようにならねばならない。
C	……さらにもうひとりが、怪我や船体の損傷の危険を冒しながら、ひと季節かけてこれの操縦を学ばねばならない。
H3	地滑り
P	<i>大型、魔法、危険、</i>乗員2名が必要。地滑りは荷を満載した荷馬車とほぼ同じだけ運べる。<b><i>舵柄を握って</i></b><b><i>集中する</i></b>とき、船のエーテリウムが大地を反発する度合いを調整できる。<b><i>現在の積荷に合わせて</i></b><b><i>適切に調整した</i></b>とき、それは地面から1〜2メートル浮かび、地上を帆走できる。よい風が吹き安全な速度なら、平原（the Flats）の端から端までを約8時間で渡れる。風上に向かう帆走ははるかに遅く、ジグザグの進路をとる必要がある。
P	悪天候、高速、高く飛びすぎること、荒れた地形、障害物の回避、損傷、衝突、積荷の急な変化は、すべて（あなた／乗員／乗客による）危険に抗うを伴う。
P	大森林（the Great Wood）を帆走するのは不可能である（木々が密すぎる）。段丘地帯（the Steplands）、山麓（the Foothills）、山岳地帯で道を外れるのは自殺行為であり、それらの地域では造り手の街道（the Makers' Roads）から外れずにいても危険である。
