# minor-runes-of-creation · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: d21e81fbeb568983fe157e242c9d45800dcfdebd7ac91503eaae5d095b20bf9e
# title: 創造のルーン
# nav_label: 創造のルーン
# description: 物に元素の力を吹き込むルーンを秘めた金属の仕掛け箱、小アルカナム（Runes of Creation）。
PAGE	539
H3	金属の仕掛け箱
P	◇、<i>破壊不能</i>
P	くすんだ灰色の金属でできた一辺6インチの立方体で、蝶番、つまみ、目盛り盤、滑り板、レバーなどに覆われている。狂気の天才の産物であり、力ずくで開けようとするあらゆる試みをはねつける。
P	その神秘を解き明かすには、あなたは……
C	……+INTでロールして箱を開けねばならない。<b>10+なら</b>、数日いじくり回せば開く。<b>7〜9なら</b>、取り憑かれたように数週間かかる。<b>6-なら</b>、あなたの手には負えない。
C	……ひと季節かけて、内側に刻まれた記号を解読せねばならない。
C	……記号を決して解読できなかったり、解読の過程で何らかの精神的な癖を抱えたりする危険を冒す。
C	……原初の精霊と交感し、そこから沈黙の言葉を学ばねばならない。
C	……数週間呪文を練習せねばならない。あらゆる種類の害と巻き添えの被害の危険を冒して。
H3	創造のルーン
P	<b><i>物に注意深く</i></b><b><i>創造のルーンを刻む</i></b>とき、望む効果を1つ選ぶ：
B	あなたが思い描くどんな形にも流れるように変わる
B	<i>破壊不能</i>になる
B	<i>美しく</i>なる
B	ほんの一瞬であれ、恐ろしい熱で燃え上がる（1d10ダメージ、<i>凄惨</i>）
P	<b><i>呪文を完成させる沈黙の言葉を</i></b><b><i>唱える</i></b>（<i>遠距離</i>の範囲）とき、元素の力があなたを通って物へと流れ込み、衰えを1つマークする。効果は発揮されるが、+CONでロールする。<b>10+なら</b>、1つ選ぶ。<b>7〜9なら</b>、1つ選び、GMがもう1つ選ぶ。<b>6-なら</b>、3つすべて。
B	衰えをもう1つマークし、HPを1d10失う
B	元素が暴走し、火災／地震／雪崩／嵐などを引き起こす
B	効果はあなたが集中している間しか続かず、その後物はGMの選ぶ形で損なわれる
P	64
