# minor-sublime-words · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: 06869124b258cf64d57ff32c5a09fec1b73522f079f6687c29649e759af9ee8f
# title: 崇高なる言葉
# nav_label: 崇高なる言葉
# description: 真に美しい品を生み出すが声を損なう秘伝の言葉、小アルカナム（Sublime Words）。
PAGE	533
H3	探鉱者の話
P	「昔、あるウストリナ（Ustrina）が鏡を差し出してきたことがある。金の枠に収まった、一点の曇りもない代物さ。映っているのは<i>わし</i>なんだが……もっと立派なわしなんだ、わかるか？誰が作ったのかも言っていた。鍛冶の君（Forge Lords）のひとりだったかな？『彼女が崇高なる言葉を注ぎ込んだ』んだと。どういう意味かは知らんがね。わしには奴らの言い値は払えなかった。だがあの鏡のことも、あれを見てどんな気持ちになったかも、決して忘れんよ」
P	その老人は死体で見つかったが、あなたは彼の話にいくらかの真実があると睨んでいる。その神秘を解き明かすには、あなたは……
C	……何らかの技芸や工芸（陶芸、機織り、鍛冶など）に熟達していなければならない。
C	……崇高なる言葉を教える力と意志を持つウストリナを見つけねばならない。
C	……ひと季節、ウストリナのもとで学び、言葉を練習せねばならない。
C	……言葉を決して習得できなかったり、声を永久に損なったりする危険を冒す。
H3	崇高なる言葉
P	◇ しわがれ声、◇ 咳の発作、◇ 声を失う
P	<b><i>物資（価値2）とまる</i></b>
P	<b><i>ひと季節を費やし、ずっと崇高なる言葉を</i></b>
P	<b><i>唱えながら物作りに励んだ、</i></b>とき、+WISでロールする。何があろうと、あなたは声を損ない（上の状態を1つマークする）、真に美しい品（価値4）を作り上げる。<b>10+なら</b>、1つ選ぶか、2つ選んでさらに声を損なう。<b>7〜9</b><b>なら</b>、1つ選び、さらに声を損なう。
B	その美しさは時代を超えて続く
B	痛みを和らげ、悲しみを癒す
B	他者を奮い立たせ、よりよくなろうとさせる
P	<b>6-なら</b>、それを見る者の強欲と、それを持つ者の恐れをかき立てる。そうした性質がすでにあったなら、なおひどく。流血を覚悟すること。
P	<b><i>ひと季節、声を休ませた</i></b>（叫ばず、ほとんど話さず、崇高なる言葉を使わずに）とき、上の状態を1つ消す。
P	52
