# minor-mantle-wraiths · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: e4f9376f94c9c293e62a9b425844ca1c6dc9ef8d19fa2090adc8b8804b640dd6
# title: 外套の亡霊
# nav_label: 外套の亡霊
# description: 飢えたレイスたちが係留されたぼろぼろの外套、小アルカナム（Mantle Wraiths）。
PAGE	512
H3	ぼろぼろの外套
P	◇、<i>暖かい、魔法</i>
P	肉をきれいに剥ぎ取られた骸骨がまとっていたもので、その骨には噛み跡としか言いようのないものが一面に残っている。外套をよく調べると、銀色の糸で織り込まれた印章と、飾りの珠のように房べりに縫いつけられた人間の歯が見つかる。
P	この外套の力を解き放つには……
C	……三日三晩、長い長い夜を悪夢に苦しみながら、これをまとい続ける。
C	……これに係留された、涎を垂らすレイスたちを服従させる。
H3	外套の亡霊
P	<b><i>外套に係留されたレイスたちを</i></b><b><i>解き放つ</i></b>とき、これを従者として扱う。彼らは外套に戻ることを嫌う。戻らせるには彼らの忠誠を消費するか、説得せねばならない。
ICON	icons/spirit.svg
H3	外套のレイス
P	<i>集団</i>（3）、<i>精霊、不死、恐怖、凶悪</i>
P	<b>HP</b> 13；<b>アーマー</b> 1（不定形）
P	<b>ダメージ</b> 生命吸収 d8（<i>至近</i>、アーマー無視）
P	<b>本能</b> 暴れ回る
P	<b>特殊能力</b> 日中は無力
P	• 着る者に自らの渇望をささやく
P	• 影と冷気の姿で現れる（銀と塩によってのみ傷つく）
P	• 生者に襲いかかる
P	• 獲物から生気を吸い取る
P	<b>代価</b> 貪った魂（忠誠 ◇◇◇ ）
P	<b>HP</b>
P	それぞれ最初は13
P	10
