# minor-moonstone · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: 870f6051183ac582756a437e87221f0fbfb9927cb744f80ee0012670670bcbdd
# title: 月長石
# nav_label: 月長石
# description: 月光を蓄えて不死なるものを焼く水晶の護符、小アルカナム（Moonstone）。
PAGE	536
H3	乳白色の水晶の鉱脈
P	<i>魔法、美しい、動かせない</i>
P	洞窟や山、あるいは岩の露頭で見つかり、おそらく土地の者には神聖なものと見なされている。濁った白い石英のように見えるが、夜にはかすかに光る。
P	この鉱脈の神秘を解き明かし、不死なるものに対する護符を作ることができる。だがそのためには、あなたは……
C	……鉱脈から◇の大きな水晶の塊（価値1）を自らの手で掘り出さねばならない。
C	……宝石職人にそれを完全な球に削り磨かせねばならない（価値1の仕事）。
C	……月長石に光を吹き込み、その光を呼び出すための聖なる言葉を学ばねばならない。
C	……満月の下で三夜を過ごし、聖なる言葉を唱えねばならない。月長石を台無しにするか、少なくともその月の努力を無駄にするような過ちを犯す危険を冒して。
H3	月長石
P	◇、<i>美しい、魔法</i>、<i>壊れやすい</i>、
P	時間：◇◇◇◇◇
P	<b><i>満月の下で一夜を過ごし、</i></b>その光を月長石に注ぎ込むと、それは1時間分の光を得る（最大5）。
P	<b><i>暗闇の中で月長石を掲げ、</i></b><b><i>聖なる言葉を唱える</i></b>とき、それは色を示さず形と質感だけを映す青白い光（<i>範囲</i>、<i>近距離</i>）を放つ。その光は不死なるものを暴き出す。まだ姿を現していない霊や、魔法や変装で隠された存在でさえも。
P	<b><i>月長石があなたの唯一の光源であり、</i></b><b><i>あなたが然るべき言葉を叫ぶ</i></b>とき、それは銀色の光で燃え上がり、範囲内のすべての不死なるものは残りの光1時間につき1d6ダメージを受ける（アーマー無視）。その後月長石は暗くなり、再びチャージするまでその光は尽きたままとなる。
