# minor-horn-of-storms · ja · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: ja
# source_sha256: 9bf1be51f0e509e32c9e0455add3e1a9f8143d89beafa92f9249e7bb22b4f6b1
# title: 嵐の角笛
# nav_label: 嵐の角笛
# description: 酔うまで飲めば嵐を呼ぶ見事な角杯、小アルカナム（Horn of Storms）。
PAGE	535
H3	見事な角杯
P	◇、<i>美しい、魔法</i>
P	あなたはこれを見知らぬ男から手に入れた。賭けだったか、勝負だったか、何かの親切への礼だったか。あるいは、男の同意なしに奪ったのか？いずれにせよ、男はこの角杯についてどこか言葉を濁し、あなたに渡せてむしろほっとしているようだった。そして別れる直前、あなたは男の左手の指が1本欠けていることに気づいた。
P	それ以来、角杯はあなたを呼んでいるように思える。たっぷりと飲んでみろと挑むように。その神秘を解き明かすには、あなたは……
C	……ウイスキーか同じくらい強い蒸留酒でこれを満たさねばならない。
C	……中身をひと息に飲み干さねばならない（<i>朦朧</i>をマークする）。
C	……意識を失ったり、醜態をさらしたり、少なくともさらに衰えをマークしたりする危険を冒す。
C	……その結果呼び出した嵐を生き延びねばならない（裏面参照）。
H3	嵐の角笛
P	<b><i>角杯からたっぷり飲んで</i></b><b><i>酔っぱらった、</i></b>とき、衰えを1つマークする。あなたは自分のいる場所を中心に嵐を呼び起こす。d4を4個ロールする。追加で衰えを1つマークするごとに、d4を1個追加でロールする。
P	<b><i>嵐が過ぎ去るまで</i></b>、あなたは衰えを回復できない。
P	以下のそれぞれにd4を1個ずつ割り当てる：
P	____ <b>到来：1</b> = 翌日；<b>2-3</b> = 数時間後；<b>4</b> = 1時間以内。
P	____ <b>強さ：1</b> = 外にいると危険；
P	<b>2-3</b> = 弱い建物を損なう；<b>4</b> = 弱い建物を壊滅させ、頑丈な建物を損なう。
P	____ <b>範囲：1</b> = 1マイルほど；<b>2-3</b> = 十数マイルほど；<b>4</b> = 数十マイル、あるいはそれ以上。
P	____ <b>持続</b>（始まってから）<b>：1</b> = 1時間未満；<b>2-3</b> = 数時間；<b>4</b> = 1日ほど。
P	56
