# playbooks-inserts · es · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: es
# source_sha256: 978f0e3cac18afd26b2610f48f3e0a078a9616c3fc70da8d9d2402fc35979bef
# title: Libretos e insertos
# nav_label: Libretos e insertos
# description: Los nueve libretos de personaje de Stonetop y sus insertos: cómo elegir libreto, qué contiene cada uno y cómo usarlos como hoja de personaje.
PAGE	104
P	<b>Este capítulo se dirige a los jugadores, pero</b> <b>¡los DJ también deberían leerlo!</b>
P	El contenido de este capítulo está disponible en
P	PDF en un kit de juego descargable en www.lampblackandbrimstone.com. Se incluye aquí como referencia, no para usarlo durante la partida.
H2	Libretos
P	Cuando creas un PJ para <i>Stonetop</i>, lo primero que harás es elegir tu libreto.
P	Cada libreto contiene un conjunto de elecciones, sugerencias y opciones que apuntan hacia un arquetipo de personaje concreto, dejando a la vez espacio para que tu personaje sea único.
P	Tu libreto también sirve como hoja de personaje. Lo usarás para llevar la cuenta de las estadísticas, las debilidades, los HP y el XP actuales, los movimientos y demás de tu PJ. Los libretos están pensados para imprimirse a doble cara y doblarse por la mitad, de modo que formen un pequeño cuadernillo.
P	Los nueve libretos estándar son:
B	<b>El Bendito</b> (página 105)
B	<b>El Zorro</b> (página 109)
B	<b>El Duro</b> (página 113)
B	<b>El Juez</b> (página 117)
B	<b>El Portaluz</b> (página 121)
B	<b>El Mariscal</b> (página 125)
B	<b>El Guardabosques</b> (página 129)
B	<b>El Buscador</b> (página 133)
B	<b>El Aspirante a Héroe</b> (página 137)
PB
P	Para una explicación de cada componente de un libreto de PJ, consulta <b>Tu personaje</b> (página 50) en el capítulo anterior.
P	Cada PJ tiene además al menos un <b>inserto</b>. Los insertos estándar también se incluyen en este capítulo, a partir de la página 141.
H2	El DJ también tiene un libreto
P	Cuando descargues el kit de juego de lampblackandbrimstone.com, encontrarás también un PDF del libreto del DJ, una colección de reglas, mapas y herramientas para que el DJ los consulte rápidamente durante la partida y la preparación. Es un resumen de contenido que aparece en otras partes de este libro y del <i>Libro II</i>, así que no se incluye en este capítulo.
P	Cuando tengas dudas sobre movimientos concretos u otros elementos de un libreto (cómo funcionan, qué significa exactamente __, qué cuenta como «una criatura de la oscuridad», etc.), habladlo con el DJ y el resto de jugadores. Pensad en lo que ya se ha establecido o insinuado y resolvedlo en grupo.
P	No te sorprendas si el DJ te devuelve esas preguntas. «Bueno, ¿y qué crees <i>tú</i> que cuenta como una criatura de la oscuridad?».
P	¡No es una trampa ni un truco! Es una invitación a que <b>ayudes a escribir el mundo</b>. Responde con lo que te parezca obvio o interesante. ¡Pero prepárate para que esa respuesta tenga consecuencias duraderas en cómo funciona el movimiento en vuestra partida!
