# minor-opening-the-way · fr · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: fr
# source_sha256: 27eb42b8ac31eb1208c4715f84daab1e345c0984da62fa44a675b5e875b63881
# title: Ouvrir la voie
# nav_label: Ouvrir la voie
# description: Une arcane mineure : des sigiles de cinabre relient deux portails et ouvrent un passage entre eux.
PAGE	517
H3	Un message usé par le temps
P	<i>fragile</i>
P	Une lettre sur un papyrus délavé et piqué, écrite dans une forme archaïque du sudique. Elle invite « Boas » à venir par « son portail le plus proche », avec des instructions et un cercle de sigiles arcaniques. « Demande Calcus à ton arrivée. »
P	Pour percer les mystères de ces portails, tu dois…
C	… traduire ce dialecte archaïque.
C	… trouver un portail (autre que celui représenté dans le message).
C	… déterminer comment « invoquer l'axiome de contagion locale ».
C	… te procurer une bourse de cinabre en poudre ◇ (1d4+8 utilisations, Valeur 2).
C	… tenter de lancer le sort pour la première fois, au risque de le rater.
H3	Ouvrir la voie
P	◇ bourse de cinabre en poudre (◇◇◇◇◇◇◇◇◇◇◇◇ utilisations, Valeur 2)
P	Quand tu <b><i>utilises l'encre de cinabre en poudre pour</i></b> <b><i>tracer avec soin les sigiles d'un portail à l'intérieur des</i></b> <b><i>sigiles permanents d'un autre, puis invoques</i></b> <b><i>l'axiome de contagion locale</i></b>, un passage s'ouvre entre les portails et demeure jusqu'à ce que tu quittes leur présence ou dissipes l'axiome. Les sigiles que tu as tracés s'effacent alors. Le passage à travers les portails est généralement sûr et instantané.
P	Quand tu <b><i>te tiens devant un portail et gardes les</i></b> <b><i>sigiles d'un autre portail parfaitement à l'esprit</i></b>, marque un handicap pour manifester ces sigiles sous forme de lignes de lumière brillante. Quand tu <b><i>invoques ensuite</i></b> <b><i>l'axiome de contagion locale</i></b>, lance +INT : <b>sur un 10+</b>, les portails s'ouvrent, mais se referment dès que ta concentration faiblit ; <b>sur un 7-9</b>, comme un 10+ mais seulement si tu marques un autre handicap ; <b>sur un 6-</b>, marque un handicap et t'évanouis sous l'effort.
P	20
