# Dancing Wind Spirit · Book II, p. 523 (top)
# Generated by the extractor — fix the extractor, not this file.
PAGE	523
H3	A cracked flute
P	◇, <i>crude</i>, <i>magical</i>
P	A long, thick flute carved of redwood, with a thin but visible crack along the underside. It easily catches the wind and makes a piping sound.
P	Anyone who plays a few notes on the flute can tell there's some magic here.
P	When you <b><i>spend a few days practicing, playing</i></b> <b><i>the flute where the wind can hear you</i></b>, roll
P	+CHA: <b>on a 10+</b>, mark 1 circle; <b>on a 7-9</b>, mark 1 circle, but you summon an irate zephyr spirit;
P	<b>on a 6-</b>, you make no progress but do manage to summon an irate zephyr.
MARK	3
P	When you <b><i>mark all three circles</i></b>, you unlock the mysteries of the flute.
H3	Dancing Wind Spirit
P	When you <b><i>play a tune to make the wind itself</i></b> <b><i>dance</i></b>, the andalau (zephyr spirit) tied to the flute manifests. Treat it as a follower; it holds
P	1 Loyalty to start. When you <b><i>dismiss the spirit</i></b> <b><i>while it holds no Loyalty</i></b>, the flute splits and falls apart; the andalau is set free.
ICON	icons/spirit.svg
H3	The Andalau of the Flute
P	<i>Spirit, tiny, stealthy, mischievous</i>
P	<b>HP</b> 8; <b>Armor</b> 0
P	<b>Damage</b> none
P	<b>Instinct</b> to play and frolic
P	• Manifest as a fluttering gust of wind (harmed only by salt)
P	• Deliver a whispery message
P	• Flit things about (dust, leaves, etc.)
P	• Annoy or spook someone
P	<b>Cost</b> entertainment (Loyalty ◇◇◇ )
P	<b>HP</b>
P	Starts at 8
