# minor-hand-of-aals-sannan · pt-BR · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: pt-BR
# source_sha256: 2d2efb822e688b20e19ee93e6a9a75f75d5ef49203e5fb49fb8859ad8f119f2b
# title: A Mão de Aals Sannan
# nav_label: A Mão de Aals Sannan
# description: A Mão de Aals Sannan (Hand of Aals Sannan), arcano menor de Stonetop: a mão mumificada de um feiticeiro que restaura por completo quem a toca — e o torna um pouco mais parecido com ele.
PAGE	536
H3	Uma mão mumificada
P	◇, <i>mágica, frágil</i>
P	Encontrada numa caixa de chumbo gravada, esta relíquia macabra é adornada com três anéis de ouro (Valor 2).
P	Cada anel tem um engaste vazio, como se devesse abrigar uma pedra. Só restam lascas escuras, parecidas com ferrugem.
P	A mão ainda vibra com uma vitalidade profana. Para desvendar seus mistérios, você precisa...
C	… descobrir o nome do feiticeiro a quem esta mão pertencia.
C	… aprender as palavras de poder e o processo abaixo.
C	… em três noites distintas, mergulhar um pedaço diferente de cristal vermelho (Valor 1) numa tigela do seu próprio sangue fresco (5 HP, marque uma debilidade), entoando palavras de poder a noite toda, e depois engastar o cristal ainda pingando num dos anéis que adornam a mão.
H3	A Mão de Aals Sannan
P	Quando você (e só você) <b><i>toca a mão e</i></b> <b><i>pronuncia o nome de Aals Sannan,</i></b> os três cristais se apagam e o poder do feiticeiro há muito morto o invade. Reponha seus HP no máximo, limpe suas debilidades e cure quaisquer ferimentos problemáticos (se você estava morrendo, não está mais). Além disso, marque um:
P	◇ Parte da sua aparência muda, ficando mais parecida com a de Aals Sannan.
P	◇ Seu instinto muda, para algo mais cínico/manipulador/ambicioso.
P	◇ Seu coração endurece em relação a alguém de quem você gosta, de modo que agora você só a vê como ferramenta ou ameaça.
P	Quando <b><i>os três tiverem sido marcados</i></b>, os três cristais viram pó. Limpe as três marcas, mas os efeitos permanecem. Além disso, desmarque as três últimas caixas na frente desta carta. Até repor os três cristais, você não pode usar este arcano.
