# minor-satchel-of-plenty · zh-Hans · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: zh-Hans
# source_sha256: e2172e177076742f0754408e4040206b59916ac2710cf91f6947d8ae11852316
# title: 丰饶挎包
# nav_label: 丰饶挎包
# description: 丰饶挎包（Satchel of Plenty），石顶小秘宝：一只珠饰皮包，喂进1点盈余后每天给出新鲜口粮。
PAGE	522
H3	一只珠饰挎包
P	◇，<i>魔法</i>
P	厚而硬的皮革做成，饰着精细得不可思议的珠工。图案是一棵挂满果实的树，荫蔽着各种猎物、出产与谷物。你不看时细节常常会变。
P	挎包住着若干秋与丰饶的精魂。要解开挎包的秘密并获得精魂的帮助，你必须……
C	……喝下惊人、危险的大量酒。
C	……在彻底喝醉时，与被系的精魂交感（<b>本能</b> 真诚而笨拙地关心与给予）并赢得它们的友谊。
C	……喂给挎包1点盈余的新鲜收获食物（本不该装得下，却装得下）。
H3	丰饶挎包
P	当你<b><i>喂给挎包1点盈余的新鲜</i></b> <b><i>收获食物</i></b>时，它装得下，尽管本不该。直到明年秋收，挎包每天会提供1次口粮。它们新鲜而有营养，但每次不同（而且完全不是你喂进去的东西）。
P	<b>1d6</b> 今天的食物是……
P	1 主动让人难受，需要烹饪
P	2 平淡但可吃，需要烹饪
P	3 美味，需要烹饪
P	4 主动让人难受，即食
P	5 平淡但可吃，即食
P	6 美味，即食
P	当你<b><i>在同一天从挎包取出超过1次口粮</i></b> <b><i></i></b>时，它最多提供10次，但直到明年秋天你再喂它之前不会再产出。
