# minor-dancing-wind-spirit · zh-Hans · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: zh-Hans
# source_sha256: f09662df8813cc8c620d5c4539c7c29978cbb4f49fd5bb8fb967be31eb57b511
# title: 舞风精魂
# nav_label: 舞风精魂
# description: 舞风精魂（Dancing Wind Spirit），石顶小秘宝：一支开裂的红木笛，能召来与之绑定的安达劳。
PAGE	523
H3	一支开裂的笛子
P	◇，<i>粗陋</i>，<i>魔法</i>
P	一支又长又粗的笛子，红木雕成，底侧有一道细但可见的裂缝。它轻易捕捉风，发出笛音。
P	任何人在笛子上吹几个音，都能听出这里有魔法。
P	当你<b><i>花几天练习，在风能听见的地方</i></b> <b><i>吹奏这支笛子</i></b>时，掷
P	+CHA：<b>10+</b>，标记1个圆圈；<b>7-9</b>，标记1个圆圈，但你召来一个愤怒的微风精魂；
P	<b>6-</b>，你没有进展，却还是召来一个愤怒的微风精魂。
MARK	3
P	当你<b><i>标记全部三个圆圈</i></b>时，你解开笛子的奥秘。
H3	舞风精魂
P	当你<b><i>吹奏一曲，让风本身</i></b> <b><i>起舞</i></b>时，与笛子绑定的安达劳（微风精魂）显现。把它当作追随者；它起始持有
P	1点忠诚。当你<b><i>在它不持有忠诚时</i></b> <b><i>解散这精魂</i></b>，笛子裂开散架；安达劳被释放。
ICON	icons/spirit.svg
H3	笛子的安达劳
P	<i>精魂，微型，潜行，淘气</i>
P	<b>HP</b> 8；<b>护甲</b> 0
P	<b>伤害</b> 无
P	<b>本能</b> 玩耍嬉戏
P	• 显现为一阵扑动的风（仅被盐伤害）
P	• 送出一句耳语般的口信
P	• 把东西吹来吹去（尘土、树叶等）
P	• 惹恼或吓到某人
P	<b>代价</b> 娱乐（忠诚 ◇◇◇ ）
P	<b>HP</b>
P	起始为8
