# minor-wishing-candles · zh-Hans · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: zh-Hans
# source_sha256: 029c63026acf019365bdb33cfd4907355535799a687e7e6e8149f8c3d322cd89
# title: 许愿烛
# nav_label: 许愿烛
# description: 许愿烛（Wishing Candles），石顶小秘宝：一卷犊皮纸秘方，烧掉蜡烛许愿，命运骰决定代价。
PAGE	530
H3	一卷犊皮纸卷轴
P	◇，<i>易碎</i>
P	一卷出奇柔韧的卷轴，以它的年纪而论，发现于一只象牙筒。上面是一种古怪字母的文字，用暗红墨水写成。也有图示。你觉得它也许是某种配方？或法术？也许两者都是？
P	要解开这卷卷轴的秘密，你必须……
C	……确定卷轴的来源，并能读懂作者的语言。
C	……破解配方所编码的密码。
C	……弄到配方不寻常而不讨喜的原料（价值1）。
C	……花几天练习咒语，第一次尝试有出错的风险，结果可能灾难性。
H3	许愿烛
P	次数：◇◇◇◇◇
P	当你<b><i>花几天按卷轴上不讨喜的配方去做</i></b>（价值1）时，获得1d4+1
P	根许愿烛。
P	当你<b><i>烧掉一根许愿烛并念出</i></b> <b><i>丑陋的咒语</i></b>时，说出你希望获得什么：
P	它很快会落入你手。掷命运骰得知代价。若它是价值1或更低的物品，掷两次并取你选的那个。
P	1d6 代价
P	1 作物歉收/失去2d4点盈余
P	2 村子的一项资源或资产失去/被盗/被毁等
P	3 一名邻人生重病或遭受离奇事故/损失
P	4 怪事困扰村子；恐慌逼近
P	5-6 这次没什么代价可言
