# minor-horn-of-storms · zh-Hans · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: zh-Hans
# source_sha256: 9bf1be51f0e509e32c9e0455add3e1a9f8143d89beafa92f9249e7bb22b4f6b1
# title: 风暴号角
# nav_label: 风暴号角
# description: 风暴号角（Horn of Storms），石顶小秘宝：一只精致的饮酒角，灌醉自己便召来一场风暴。
PAGE	535
H3	一只精致的饮酒角
P	◇，<i>美丽，魔法</i>
P	你从一个陌生人手里得到它。比如，也许是打赌，或一场比赛，或作为某件善举的回礼。又或者你未经他同意就拿走了？无论如何，他对这只角似乎有点躲闪，几乎乐意让你拿走。临别前，你注意到他左手缺了一根手指。
P	自那以后，这只角似乎在召唤你，激你从中痛饮。要解开它的奥秘，你必须……
C	……用威士忌或同样烈的酒装满它。
C	……一口喝尽（标记<i>恍惚</i>）。
C	……有昏过去、出丑，或至少再标记更多衰弱的风险。
C	……活过你因此召来的风暴（见背面）。
H3	风暴号角
P	当你<b><i>用这只角把自己灌得够醉，</i></b> <b><i></i></b>标记一项衰弱。你召起一场以你所在地为中心的风暴。掷四颗d4。你每再标记一项衰弱，额外掷一颗d4。
P	<b><i>直到风暴过去</i></b>，你不能清除衰弱。
P	把一颗d4分给下列各项：
P	____ <b>发作：1</b> = 次日；<b>2-3</b> = 几个钟头内；<b>4</b> = 一小时内。
P	____ <b>强度：1</b> = 外出危险；
P	<b>2-3</b> = 损坏脆弱建筑；<b>4</b> = 摧毁脆弱建筑并损坏坚固者。
P	____ <b>范围：1</b> = 大约一英里；<b>2-3</b> = 大约十几英里；<b>4</b> = 几十或上百英里。
P	____ <b>持续</b>（一旦起来）<b>：1</b> = 不到一小时；<b>2-3</b> = 几个钟头；<b>4</b> = 大约一天。
P	56
