# minor-heliors-shining-ring · zh-Hans · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: zh-Hans
# source_sha256: 45da0e9ca0f589cb3939676ae9a47168ca89e0a544b241458f19edd8c44ac5e8
# title: 赫利奥的闪耀戒指
# nav_label: 赫利奥的闪耀戒指
# description: 赫利奥的闪耀戒指（Helior's Shining Ring），石顶小秘宝：一枚金环，可持有日光，在黑暗中放出圣光。
PAGE	516
H3	一枚金戒指
P	<i>魔法</i>
P	这枚朴素的金环捕捉光线并发光，即便在黑暗中。它的存在本身让善良之人充满安宁与希望，让黑暗的仆从充满嫉妒的恨。
P	你可以解开这枚戒指的秘密，但必须先……
C	……连续戴着戒指40天，每天见证日出。
C	……戴着戒指做一件善举，一件改变受惠者人生的事。
C	……参与对赫利奥虔诚而正当的崇拜。
H3	赫利奥的闪耀戒指
P	日光：◇◇◇
P	当你<b><i>花大半天戴着</i></b> <b><i>戒指，在充足日光下崇拜赫利奥</i></b>时，持有1点日光。
P	当你<b><i>在阴影或黑暗中戴着戒指</i></b> <b><i>并花费1点日光</i></b>时，戒指放出圣光（<i>近距</i>，<i>范围</i>），黑暗生物看着会痛。它发光几个钟头，直到你熄灭它，或直到另一项效果（如持光者的祷文）用尽其燃料或把它掐灭。
P	可惜，戒指发光时也像心灵信标一样闪耀，让数里内黑暗的仆从察觉你的存在与位置。
