# minor-flaming-sword · zh-Hans · translation of the English book text.
# Generated by i18n/corpus_xlate.py apply — edit the work file, not this.
# lang: zh-Hans
# source_sha256: 61007e396dda1a172bb1cb4589484548a027f8d49c7d40d86f0751366e7df02a
# title: 火焰之剑
# nav_label: 火焰之剑
# description: 火焰之剑（Flaming Sword），石顶小秘宝：一柄锈蚀钢刃，唤出其中火精魂后越打越烈。
PAGE	534
H3	一柄生锈的钢刃
P	◇，<i>近战</i>，<i>粗陋</i>
P	它显然曾是一柄极好的刃。钢上有符文般的涡纹，至少在锈还没吞掉的地方。剑柄发黑，隐约可见很久以前烧掉的皮革缠绕。金属摸着发烫，像在夏日阳光下搁了几个钟头。
P	要解开这件兵器的奥秘，你必须……
C	……修复剑刃，需要铁匠铺、几周工夫，以及不小的技艺。
C	……与钢中的火之精魂交感（<b>本能</b> 去寻求荣耀），并说服它你配得上挥使这柄剑。
C	……弄到一只能承受锻炉之火与热的剑鞘。
H3	火焰之剑
P	◇，<i>近战</i>，<i>美丽</i>，+1伤害，1穿刺
P	焰势：◇ 无，◇ 1d4，◇ 1d6，◇ 1d8，◇ 1d10
P	当你<b><i>唤出其中的火之精魂，</i></b>剑刃爆出火焰（+<i>魔法</i>，+<i>危险</i>）并放出光（<i>触及</i>，<i>范围</i>）。剑柄会烫；戴厚手套！
P	当你<b><i>用火焰之剑短兵相接</i></b>时，在你结算该行动并造成伤害之后，把焰势骰提高一档。
P	当你<b><i>挥着这柄剑为一项行动掷骰</i></b> <b><i></i></b>时，承受等于焰势骰的伤害（忽略护甲）。
P	当你<b><i>用这柄剑造成伤害</i></b>时，加上焰势骰。
P	当你<b><i>把剑入鞘</i></b>时，火熄灭，直到焰势骰回到无才能再点燃。
P	每小时把焰势骰降低一档。
